Date,Ticker,Close,daily_change,rolling_vol_5d,rolling_vol_10d,rolling_vol_20d
2024-01-04,LUV,26.83009910583496,2.2702265929799292,4.5101894290613345,4.5101894290613345,4.5101894290613345
2024-01-04,ZION,39.77809524536133,1.5238030516368406,4.505688329252682,4.505688329252682,4.505688329252682
2024-01-04,TECH,71.7012710571289,0.3881242005987273,4.487039786871702,4.487039786871702,4.487039786871702
2024-01-04,HOOD,11.979999542236328,1.6115316454457185,4.454980758427029,4.454980758427029,4.454980758427029
2024-01-04,RGNX,17.399999618530273,0.5780369125999885,4.418503142873956,4.418503142873956,4.418503142873956
2024-01-04,SKYW,51.47999954223633,2.93941465714902,4.376680152374883,4.376680152374883,4.376680152374883
2024-01-04,LAZR,45.45000076293945,1.6778523203557105,4.359333543595481,4.359333543595481,4.359333543595481
2024-01-04,DKNG,32.880001068115234,2.080105565620971,4.355723277326502,4.355723277326502,4.355723277326502
2024-01-04,KSS,23.002986907958984,0.3785025594450264,4.352926401462284,4.352926401462284,4.352926401462284
2024-01-04,ILMN,127.8501968383789,0.8362736123924686,4.327008143160104,4.327008143160104,4.327008143160104
2024-01-04,ALK,36.810001373291016,1.0708490498449574,4.298275091966193,4.298275091966193,4.298275091966193
2024-01-04,GBCI,37.80056381225586,1.030688920382139,4.290514348365553,4.290514348365553,4.290514348365553
2024-01-04,PAYC,193.52088928222656,1.0542559512450422,4.253359454236714,4.253359454236714,4.253359454236714
2024-01-04,CGC,4.639999866485596,-4.526754341253902,4.234251435937572,4.234251435937572,4.234251435937572
2024-01-04,EOG,113.66129302978516,-3.168518206893478,4.205963011693308,4.205963011693308,4.205963011693308
2024-01-04,NCNO,33.36000061035156,1.0909109404592776,4.177410403093733,4.177410403093733,4.177410403093733
2024-01-04,CHWY,20.729999542236328,-0.7183890065097454,4.142795477941992,4.142795477941992,4.142795477941992
2024-01-04,ASO,63.197757720947266,0.6569622241253015,4.124885137807632,4.124885137807632,4.124885137807632
2024-01-04,JACK,80.09964752197266,3.0858027446682534,4.085321261591234,4.085321261591234,4.085321261591234
2024-01-04,PR,12.110185623168945,-4.335264013034889,4.049748410456954,4.049748410456954,4.049748410456954
2024-01-04,GOLD,27.698530197143555,2.629728274462373,4.045935771472441,4.045935771472441,4.045935771472441
2024-01-04,MTD,1149.3199462890625,0.19178038751301862,4.04155606789859,4.04155606789859,4.04155606789859
2024-01-04,CZR,44.90999984741211,-0.20000033908420534,3.972760151070318,3.972760151070318,3.972760151070318
2024-01-04,TNDM,27.65999984741211,1.6538066081606129,3.964900361186686,3.964900361186686,3.964900361186686
2024-01-04,OPEN,4.019999980926514,-0.24814462434759044,3.9548316700193444,3.9548316700193444,3.9548316700193444
2024-01-04,TREE,29.469999313354492,2.93398594904255,3.95000272639983,3.95000272639983,3.95000272639983
2024-01-04,RRGB,11.069999694824219,-0.44964200763882856,3.9258914765925175,3.9258914765925175,3.9258914765925175
2024-01-04,NDLS,2.9800000190734863,0.6756750225933805,3.888254120363197,3.888254120363197,3.888254120363197
2024-01-04,DAL,38.322357177734375,1.187398583211885,3.8288693662910176,3.8288693662910176,3.8288693662910176
2024-01-04,CRI,66.8689956665039,1.4224703002073458,3.818893867512225,3.818893867512225,3.818893867512225
2024-01-04,DOCN,35.150001525878906,1.2093348378303226,3.801411151206079,3.801411151206079,3.801411151206079
2024-01-04,MTDR,53.06343460083008,-4.33132980807891,3.7651278678172577,3.7651278678172577,3.7651278678172577
2024-01-04,UAL,40.470001220703125,2.377947053968943,3.747913299348877,3.747913299348877,3.747913299348877
2024-01-04,SEE,34.61607360839844,1.8830704200904602,3.731430935995076,3.731430935995076,3.731430935995076
2024-01-04,NTRA,59.689998626708984,0.810673112072724,3.6679656368912927,3.6679656368912927,3.6679656368912927
2024-01-04,PEB,15.610434532165527,2.147039399436035,3.659581393202503,3.659581393202503,3.659581393202503
2024-01-04,PATH,22.56999969482422,0.0,3.654374138875291,3.654374138875291,3.654374138875291
2024-01-04,COIN,155.60000610351562,2.20704183467888,3.6520057131171324,3.6520057131171324,3.6520057131171324
2024-01-04,SMTC,20.399999618530273,-0.29325253483475366,3.6483981140998774,3.6483981140998774,3.6483981140998774
2024-01-04,FIVE,204.9600067138672,0.1319088715816541,3.6434058820219515,3.6434058820219515,3.6434058820219515
2024-01-04,SNV,33.73165512084961,0.6973787060521319,3.640434243022351,3.640434243022351,3.640434243022351
2024-01-04,SCVL,26.7874755859375,0.03584219178707215,3.6330403047470123,3.6330403047470123,3.6330403047470123
2024-01-04,U,37.04999923706055,0.3249361789686933,3.620378170725901,3.620378170725901,3.620378170725901
2024-01-04,LI,35.11000061035156,-1.7627337395868303,3.5973339374290556,3.5973339374290556,3.5973339374290556
2024-01-04,BX,116.24190521240234,0.4495422660777848,3.5813663608147466,3.5813663608147466,3.5813663608147466
2024-01-04,MGY,19.919260025024414,-3.8638374602463887,3.55474286922069,3.55474286922069,3.55474286922069
2024-01-04,RNG,31.059999465942383,0.19354666433026857,3.524719040854729,3.524719040854729,3.524719040854729
2024-01-04,PLTK,6.990138053894043,-0.3764176826129284,3.512904816346992,3.512904816346992,3.512904816346992
2024-01-04,PLAY,51.060001373291016,-0.44842959276824024,3.504054109346707,3.504054109346707,3.504054109346707
2024-01-04,SHOP,73.41999816894531,2.227789586354456,3.500364502517967,3.500364502517967,3.500364502517967
2024-01-04,AI,27.889999389648438,1.0141208732603157,3.497293819064539,3.497293819064539,3.497293819064539
2024-01-04,SLG,40.1270637512207,0.8176440358306225,3.488503661866592,3.488503661866592,3.488503661866592
2024-01-04,BLMN,24.36724853515625,2.0731250535315437,3.485494521472988,3.485494521472988,3.485494521472988
2024-01-04,VLO,122.76101684570312,-2.5646804708592374,3.4803444448101626,3.4803444448101626,3.4803444448101626
2024-01-04,ARWR,34.529998779296875,8.00750553933549,3.473119682173404,3.473119682173404,3.473119682173404
2024-01-04,WMG,32.69175338745117,0.23425955664135856,3.462302659741841,3.462302659741841,3.462302659741841
2024-01-04,SNAP,16.200000762939453,2.661603530263057,3.459226307109443,3.459226307109443,3.459226307109443
2024-01-04,COP,109.51811981201172,-2.8766780356875854,3.4412321321520585,3.4412321321520585,3.4412321321520585
2024-01-04,ACHR,5.650000095367432,1.0733442064713383,3.436479208530394,3.436479208530394,3.436479208530394
2024-01-05,KYMR,27.18000030517578,-0.1469471314758164,14.525551789291836,14.525551789291836,14.525551789291836
2024-01-05,PTON,6.71999979019165,9.62479061559598,11.374134476996728,11.374134476996728,11.374134476996728
2024-01-05,MARA,24.1200008392334,-8.184238983881997,10.130094821100002,10.130094821100002,10.130094821100002
2024-01-05,GOEV,109.5719985961914,11.621365226674563,9.798718949516356,9.798718949516356,9.798718949516356
2024-01-05,SOFI,8.220000267028809,-2.375294625331714,7.932150774620335,7.932150774620335,7.932150774620335
2024-01-05,JBLU,5.579999923706055,4.887213226601883,7.5717527712924335,7.5717527712924335,7.5717527712924335
2024-01-05,CIFR,3.9100000858306885,-6.682576791550588,7.205627164304391,7.205627164304391,7.205627164304391
2024-01-05,LAZR,49.04999923706055,7.92078858897749,6.204023208457112,6.204023208457112,6.204023208457112
2024-01-05,RIOT,14.829999923706055,-6.494323803705438,6.071035318903472,6.071035318903472,6.071035318903472
2024-01-05,RKLB,5.400000095367432,-1.2797019654321784,5.854528622612097,5.854528622612097,5.854528622612097
2024-01-05,LESL,137.0,0.7352941176470562,5.849967069077291,5.849967069077291,5.849967069077291
2024-01-05,CHPT,44.599998474121094,5.687198264909377,5.515446068644734,5.515446068644734,5.515446068644734
2024-01-05,FUBO,2.930000066757202,-1.3468000494176735,5.239194708629684,5.239194708629684,5.239194708629684
2024-01-05,APA,31.532312393188477,0.8517119247416938,5.020411137023553,5.020411137023553,5.020411137023553
2024-01-05,NVAX,5.0,-3.1007723283626443,4.888988297807023,4.888988297807023,4.888988297807023
2024-01-05,CCL,17.329999923706055,2.8486619072376484,4.845131943163173,4.845131943163173,4.845131943163173
2024-01-05,DG,129.78805541992188,0.7420821768217678,4.836382886011926,4.836382886011926,4.836382886011926
2024-01-05,PODD,197.8699951171875,-0.9709236099847085,4.824756361179043,4.824756361179043,4.824756361179043
2024-01-05,OPEN,3.625,-9.82587021892163,4.811313738011568,4.811313738011568,4.811313738011568
2024-01-05,WWW,7.404560089111328,0.1295298032034209,4.656770876092662,4.656770876092662,4.656770876092662
2024-01-05,UPST,33.2400016784668,-2.0913080074145607,4.624174276958967,4.624174276958967,4.624174276958967
2024-01-05,CELH,57.279998779296875,1.2908922229620812,4.602729318913662,4.602729318913662,4.602729318913662
2024-01-05,SHAK,70.0199966430664,0.07145265326720107,4.602367211108503,4.602367211108503,4.602367211108503
2024-01-05,S,23.670000076293945,0.7234045799742406,4.544628553570599,4.544628553570599,4.544628553570599
2024-01-05,BJRI,32.45000076293945,-0.21525121106665823,4.481483797908478,4.481483797908478,4.481483797908478
2024-01-05,BLNK,2.819999933242798,0.7142850452539706,4.4581378251535835,4.4581378251535835,4.4581378251535835
2024-01-05,OLLI,70.16999816894531,-0.8618262515850517,4.454207236584136,4.454207236584136,4.454207236584136
2024-01-05,LUV,28.002056121826172,4.368068158705896,4.41457315932353,4.41457315932353,4.41457315932353
2024-01-05,RRGB,11.359999656677246,2.619692591216749,4.3698649350487155,4.3698649350487155,4.3698649350487155
2024-01-05,EXAS,73.19999694824219,2.7656794868265777,4.3527571740198825,4.3527571740198825,4.3527571740198825
2024-01-05,NTRA,62.22999954223633,4.2553207806421245,4.34518571129914,4.34518571129914,4.34518571129914
2024-01-05,W,55.36000061035156,-1.5822211371527728,4.298531097591602,4.298531097591602,4.298531097591602
2024-01-05,ZION,41.09345626831055,3.3067471301371665,4.287278615429169,4.287278615429169,4.287278615429169
2024-01-05,BBIO,37.689998626708984,2.085591809187437,4.259844785804021,4.259844785804021,4.259844785804021
2024-01-05,APPN,33.380001068115234,-1.794647191023846,4.2195336633851435,4.2195336633851435,4.2195336633851435
2024-01-05,ALK,37.95000076293945,3.0969827414231155,4.217889339811089,4.217889339811089,4.217889339811089
2024-01-05,NCLH,17.799999237060547,0.8498562140069055,3.981948476948252,3.981948476948252,3.981948476948252
2024-01-05,WAT,305.07000732421875,-0.7482798677508673,3.968153550286106,3.968153550286106,3.968153550286106
2024-01-05,AFRM,43.0099983215332,1.1999960506663632,3.9458725615211474,3.9458725615211474,3.9458725615211474
2024-01-05,DAL,39.63236618041992,3.4183935936139997,3.931848536646633,3.931848536646633,3.931848536646633
2024-01-05,PAGS,11.994540214538574,5.191491333393783,3.8913739184098426,3.8913739184098426,3.8913739184098426
2024-01-05,AAL,13.600000381469727,3.8961055992120075,3.8111436819108633,3.8111436819108633,3.8111436819108633
2024-01-05,CGC,4.75,2.3706926008538964,3.747430041702738,3.747430041702738,3.747430041702738
2024-01-05,ANF,90.54000091552734,-2.118917929159625,3.7456072563259273,3.7456072563259273,3.7456072563259273
2024-01-05,PYPL,59.98133850097656,2.85713762393065,3.7451982814341873,3.7451982814341873,3.7451982814341873
2024-01-05,HBI,4.039999961853027,-4.716976888241509,3.7146072104167818,3.7146072104167818,3.7146072104167818
2024-01-05,CFG,30.74857521057129,3.2487627012219633,3.711903274588772,3.711903274588772,3.711903274588772
2024-01-05,SDGR,31.459999084472656,-2.2677837010860458,3.705794505702083,3.705794505702083,3.705794505702083
2024-01-05,ALGN,264.67999267578125,1.270281416550012,3.6907802968048102,3.6907802968048102,3.6907802968048102
2024-01-05,VNO,26.88251304626465,0.4674664613717683,3.628142879419122,3.628142879419122,3.628142879419122
2024-01-05,HALO,35.119998931884766,-3.912449617032565,3.6202847294790024,3.6202847294790024,3.6202847294790024
2024-01-05,SNV,34.54457473754883,2.4099606550191277,3.570967828569799,3.570967828569799,3.570967828569799
2024-01-05,RGNX,16.450000762939453,-5.459763657575667,3.548376561285286,3.548376561285286,3.548376561285286
2024-01-05,U,37.779998779296875,1.9703091964064612,3.5282582351308225,3.5282582351308225,3.5282582351308225
2024-01-05,CLSK,10.210000038146973,-5.111525827467556,3.5224506383898477,3.5224506383898477,3.5224506383898477
2024-01-05,AEO,18.731647491455078,-2.887897013159324,3.5163146940357937,3.5163146940357937,3.5163146940357937
2024-01-05,BNTX,111.66000366210938,3.8794361161164304,3.504639126058251,3.504639126058251,3.504639126058251
2024-01-05,DOCS,28.100000381469727,0.35714421953474407,3.49484381633549,3.49484381633549,3.49484381633549
2024-01-05,AMBA,55.06999969482422,1.0458709996774562,3.4939741976504597,3.4939741976504597,3.4939741976504597
2024-01-05,PR,12.338851928710938,1.8882147033693064,3.4587785709126684,3.4587785709126684,3.4587785709126684
2024-01-05,CROX,86.45999908447266,-3.697927979466409,3.449818671792706,3.449818671792706,3.449818671792706
2024-01-05,STNE,17.100000381469727,2.8880837424703154,3.429744483263409,3.429744483263409,3.429744483263409
2024-01-05,CFLT,22.25,2.487337348224772,3.429672552850988,3.429672552850988,3.429672552850988
2024-01-05,TRIP,20.979999542236328,-0.7568583350596292,3.381399796491453,3.381399796491453,3.381399796491453
2024-01-05,KSS,22.933595657348633,-0.3016619141157806,3.374980977441338,3.374980977441338,3.374980977441338
2024-01-05,TREE,28.549999237060547,-3.1218191304030363,3.368936443147196,3.368936443147196,3.368936443147196
2024-01-05,CAVA,41.150001525878906,1.1802394358112256,3.3286285388467727,3.3286285388467727,3.3286285388467727
2024-01-05,NCNO,33.619998931884766,0.7793714531663554,3.324558850854134,3.324558850854134,3.324558850854134
2024-01-05,UAL,41.7599983215332,3.1875390707182927,3.3186477332152227,3.3186477332152227,3.3186477332152227
2024-01-05,CZR,44.90999984741211,0.0,3.3029943351311557,3.3029943351311557,3.3029943351311557
2024-01-05,XPEV,13.09000015258789,-5.0761407628827415,3.2922867558895508,3.2922867558895508,3.2922867558895508
2024-01-05,MPC,146.20848083496094,-0.5867011230415442,3.2856924229698286,3.2856924229698286,3.2856924229698286
2024-01-05,PAYC,194.16102600097656,0.3307842998883981,3.2839888235703767,3.2839888235703767,3.2839888235703767
2024-01-05,GBCI,37.86640167236328,0.17417163520210277,3.2839790705984235,3.2839790705984235,3.2839790705984235
2024-01-05,FMC,55.80989456176758,0.8461848169380781,3.2780522064950866,3.2780522064950866,3.2780522064950866
2024-01-05,DKNG,33.18000030517578,0.9124064091088568,3.2718616028528067,3.2718616028528067,3.2718616028528067
2024-01-05,LI,34.15999984741211,-2.7057839544991746,3.2438988279195855,3.2438988279195855,3.2438988279195855
2024-01-05,GAP,19.75523567199707,3.3299958917144545,3.2280002660775597,3.2280002660775597,3.2280002660775597
2024-01-05,TECH,70.38446807861328,-1.836512741129015,3.219696315621374,3.219696315621374,3.219696315621374
2024-01-05,ASO,63.22721481323242,0.046610976951466654,3.206317652577523,3.206317652577523,3.206317652577523
2024-01-05,CHWY,20.43000030517578,-1.4471743544871463,3.1930565824182424,3.1930565824182424,3.1930565824182424
2024-01-05,HOOD,11.890000343322754,-0.7512454286519477,3.1827782361460755,3.1827782361460755,3.1827782361460755
2024-01-05,ILMN,126.92607116699219,-0.7228191228793701,3.1799471546787457,3.1799471546787457,3.1799471546787457
2024-01-05,SMTC,20.469999313354492,0.34313576535871526,3.178580695290864,3.178580695290864,3.178580695290864
2024-01-05,GTBIF,11.899999618530273,6.249998403446977,3.1329773906646685,3.1329773906646685,3.1329773906646685
2024-01-05,AMC,5.170000076293945,-2.4528322596700347,3.126649160825622,3.126649160825622,3.126649160825622
2024-01-05,MXL,21.690000534057617,1.0717682171355714,3.1119378935510817,3.1119378935510817,3.1119378935510817
2024-01-05,SKYW,51.209999084472656,-0.5244764183460315,3.1021087753198944,3.1021087753198944,3.1021087753198944
2024-01-05,CRI,67.74309539794922,1.3071823836037666,3.085371558581387,3.085371558581387,3.085371558581387
2024-01-05,MTDR,53.609004974365234,1.0281474948600877,3.084303878745492,3.084303878745492,3.084303878745492
2024-01-05,FHN,13.561104774475098,3.500004075992802,3.0675093880809983,3.0675093880809983,3.0675093880809983
2024-01-05,MNDY,176.7899932861328,2.7251522465352007,3.0502396734565447,3.0502396734565447,3.0502396734565447
2024-01-05,RF,17.7574462890625,2.2140446247526757,3.044006613942006,3.044006613942006,3.044006613942006
2024-01-05,SITM,113.2300033569336,1.4969575429245818,3.0414657271952907,3.0414657271952907,3.0414657271952907
2024-01-05,MRVL,59.58403778076172,3.185815218647914,3.041073301467342,3.041073301467342,3.041073301467342
2024-01-05,PATH,22.610000610351562,0.17723046552151622,3.036239449308908,3.036239449308908,3.036239449308908
2024-01-05,GENI,5.659999847412109,0.8912604760738629,3.034797963306543,3.034797963306543,3.034797963306543
2024-01-05,SEE,35.23677444458008,1.7931000586705714,3.0210633397756474,3.0210633397756474,3.0210633397756474
2024-01-05,EOG,113.06021881103516,-0.5288292986359799,2.9803240669570705,2.9803240669570705,2.9803240669570705
2024-01-05,UI,126.26116943359375,0.8061358006515418,2.9775699608275445,2.9775699608275445,2.9775699608275445
2024-01-08,KYMR,26.420000076293945,-2.796174467802015,12.211112742542195,12.211112742542195,12.211112742542195
2024-01-08,TREE,34.869998931884766,22.136601974476665,11.864897418380993,11.864897418380993,11.864897418380993
2024-01-08,CROX,104.02999877929688,20.32153583260865,11.8158278126587,11.8158278126587,11.8158278126587
2024-01-08,WWW,8.764777183532715,18.369991978613754,11.608236626747411,11.608236626747411,11.608236626747411
2024-01-08,PTON,6.590000152587891,-1.9345184771211499,9.972912004377589,9.972912004377589,9.972912004377589
2024-01-08,MARA,25.979999542236328,7.711437140489119,8.744151238262383,8.744151238262383,8.744151238262383
2024-01-08,GOEV,115.92000579833984,5.793457528818946,8.285087011987287,8.285087011987287,8.285087011987287
2024-01-08,OPEN,3.950000047683716,8.965518556792151,8.1452281623592,8.1452281623592,8.1452281623592
2024-01-08,SOFI,8.529999732971191,3.771282918150498,7.815928685849912,7.815928685849912,7.815928685849912
2024-01-08,UPST,35.540000915527344,6.919371603252689,7.033253170643042,7.033253170643042,7.033253170643042
2024-01-08,FUBO,3.1700000762939453,8.19112641872275,6.764769017850565,6.764769017850565,6.764769017850565
2024-01-08,RIOT,16.010000228881836,7.956846333421264,6.730159247976002,6.730159247976002,6.730159247976002
2024-01-08,BLNK,3.0299999713897705,7.446810039654417,6.680204841130788,6.680204841130788,6.680204841130788
2024-01-08,CIFR,4.039999961853027,3.3248049403743263,6.384951841221019,6.384951841221019,6.384951841221019
2024-01-08,JBLU,5.760000228881836,3.2258119648186367,6.207188170957772,6.207188170957772,6.207188170957772
2024-01-08,HIMS,8.8100004196167,5.50898224110028,5.57052520058714,5.57052520058714,5.57052520058714
2024-01-08,RGNX,14.4399995803833,-12.218851606891867,5.227094184040064,5.227094184040064,5.227094184040064
2024-01-08,AFRM,45.34000015258789,5.417349272222971,5.136433164494999,5.136433164494999,5.136433164494999
2024-01-08,HBI,4.239999771118164,4.950490375089078,5.1074408633413695,5.1074408633413695,5.1074408633413695
2024-01-08,LAZR,49.650001525878906,1.223246275537182,5.071259619273396,5.071259619273396,5.071259619273396
2024-01-08,AEO,19.88349151611328,6.1491869585077685,4.954188555144726,4.954188555144726,4.954188555144726
2024-01-08,ARM,72.83999633789062,8.635336349892997,4.909225478181925,4.909225478181925,4.909225478181925
2024-01-08,RKLB,5.550000190734863,2.777779494783972,4.894626834482012,4.894626834482012,4.894626834482012
2024-01-08,LESL,138.60000610351562,1.1678876667997162,4.841494730347373,4.841494730347373,4.841494730347373
2024-01-08,SMCI,32.02799987792969,9.636122949655679,4.809977846009261,4.809977846009261,4.809977846009261
2024-01-08,NDLS,3.0899999141693115,6.185560928849254,4.742504212455609,4.742504212455609,4.742504212455609
2024-01-08,BOOT,76.58999633789062,7.2689001415925825,4.687169510274455,4.687169510274455,4.687169510274455
2024-01-08,AMC,5.289999961853027,2.321080924337293,4.620653897620097,4.620653897620097,4.620653897620097
2024-01-08,AAL,14.579999923706055,7.205878784912367,4.595071917964966,4.595071917964966,4.595071917964966
2024-01-08,CURLF,4.489999771118164,-3.6480704261901087,4.581457761169362,4.581457761169362,4.581457761169362
2024-01-08,CLSK,10.725000381469727,5.044077780593437,4.568252079391601,4.568252079391601,4.568252079391601
2024-01-08,AMBA,57.40999984741211,4.249137762039634,4.554485989744798,4.554485989744798,4.554485989744798
2024-01-08,CHPT,44.599998474121094,0.0,4.53185354625175,4.53185354625175,4.53185354625175
2024-01-08,ASAN,18.020000457763672,6.753562521772638,4.504039249654365,4.504039249654365,4.504039249654365
2024-01-08,BJRI,33.2400016784668,2.434517402013703,4.463771993128192,4.463771993128192,4.463771993128192
2024-01-08,APPN,34.70000076293945,3.954462709964046,4.437149656317255,4.437149656317255,4.437149656317255
2024-01-08,PODD,202.42999267578125,2.30454221009766,4.42932296572958,4.42932296572958,4.42932296572958
2024-01-08,ANF,96.22000122070312,6.273470563000272,4.419704822817898,4.419704822817898,4.419704822817898
2024-01-08,CGC,5.039999961853027,6.105262354800578,4.404654843523245,4.404654843523245,4.404654843523245
2024-01-08,BA,229.0,-8.032128514056225,4.343398063624494,4.343398063624494,4.343398063624494
2024-01-08,BBIO,38.7400016784668,2.7858930485970657,4.298710251769557,4.298710251769557,4.298710251769557
2024-01-08,NVAX,5.150000095367432,3.0000019073486373,4.285996177371112,4.285996177371112,4.285996177371112
2024-01-08,LYFT,13.550000190734863,5.7767349483061725,4.259095775125032,4.259095775125032,4.259095775125032
2024-01-08,TTEC,20.32000160217285,4.020367170693828,4.201322598095512,4.201322598095512,4.201322598095512
2024-01-08,TWLO,73.63999938964844,6.6782568330772785,4.177298850093535,4.177298850093535,4.177298850093535
2024-01-08,RRGB,11.680000305175781,2.8169072021973385,4.113506498055157,4.113506498055157,4.113506498055157
2024-01-08,APA,30.972187042236328,-1.7763535511374218,4.100393357455371,4.100393357455371,4.100393357455371
2024-01-08,SHAK,71.27999877929688,1.799488998340637,4.093265482488221,4.093265482488221,4.093265482488221
2024-01-08,NTRA,64.8499984741211,4.210186326783649,4.067920169285141,4.067920169285141,4.067920169285141
2024-01-08,UAA,8.199999809265137,3.7974646870400086,4.048573957079491,4.048573957079491,4.048573957079491
2024-01-08,W,56.38999938964844,1.8605469074078673,3.9865936185989965,3.9865936185989965,3.9865936185989965
2024-01-08,WAT,311.739990234375,2.1863777985449806,3.967581475977575,3.967581475977575,3.967581475977575
2024-01-08,CCL,17.350000381469727,0.11540945096204513,3.9560875310554735,3.9560875310554735,3.9560875310554735
2024-01-08,DG,128.87586975097656,-0.7028271330470237,3.9525070841068897,3.9525070841068897,3.9525070841068897
2024-01-08,CELH,58.150001525878906,1.5188595759825452,3.951863348195671,3.951863348195671,3.951863348195671
2024-01-08,EXAS,70.56999969482422,-3.592892572492279,3.939453295385288,3.939453295385288,3.939453295385288
2024-01-08,OLLI,70.7300033569336,0.7980692640749076,3.930328263788934,3.930328263788934,3.930328263788934
2024-01-08,UI,131.29005432128906,3.982922786360077,3.870109525419175,3.870109525419175,3.870109525419175
2024-01-08,HOOD,12.420000076293945,4.4575249593565625,3.8693884760881696,3.8693884760881696,3.8693884760881696
2024-01-08,MRVL,63.75054931640625,6.992663959725465,3.86864505542769,3.86864505542769,3.86864505542769
2024-01-08,UA,7.849999904632568,3.6988074850960118,3.858701227613542,3.858701227613542,3.858701227613542
2024-01-08,AI,28.56999969482422,4.805573935962215,3.8578544298161974,3.8578544298161974,3.8578544298161974
2024-01-08,ARWR,39.47999954223633,10.898879871963318,3.854774804203194,3.854774804203194,3.854774804203194
